,len_original,ip_id,total_length,fragment_offset,tcp_seq_no,tcp_ack_no,tcp_data_off,tcp_window
0,66.0,0.0,32.0,64.0,1075159300.0,14445666.0,8.0,5840.0
1,66.0,0.0,32.0,64.0,1075159300.0,14445666.0,8.0,5840.0
2,54.0,4070.0,20.0,64.0,14445666.0,1075159300.0,5.0,255.0
3,161.0,4071.0,127.0,64.0,14445666.0,1075159300.0,5.0,255.0
4,60.0,31650.0,20.0,64.0,1075159300.0,14445773.0,5.0,1460.0
5,57.0,4072.0,23.0,64.0,14445773.0,1075159300.0,5.0,255.0
6,60.0,31651.0,20.0,64.0,1075159300.0,14445776.0,5.0,1460.0
7,60.0,31652.0,20.0,64.0,1075159300.0,14445776.0,5.0,1460.0
8,74.0,0.0,40.0,64.0,1066667200.0,1631864700.0,10.0,5792.0
9,74.0,0.0,40.0,64.0,1066667200.0,1631864700.0,10.0,5792.0
10,66.0,1055.0,32.0,64.0,1631864700.0,1066667200.0,8.0,502.0
11,134.0,1056.0,100.0,64.0,1631864700.0,1066667200.0,8.0,502.0
12,66.0,54880.0,32.0,64.0,1066667200.0,1631864800.0,8.0,1448.0
13,66.0,54881.0,32.0,64.0,1066667200.0,1631864800.0,8.0,1448.0
14,66.0,0.0,32.0,64.0,1080271700.0,3529206500.0,8.0,5840.0
15,66.0,0.0,32.0,64.0,1080271700.0,3529206500.0,8.0,5840.0
16,54.0,34389.0,20.0,64.0,3529206500.0,1080271700.0,5.0,255.0
17,122.0,34390.0,88.0,64.0,3529206500.0,1080271700.0,5.0,255.0
18,60.0,31157.0,20.0,64.0,1080271700.0,3529206500.0,5.0,1460.0
19,60.0,31158.0,20.0,64.0,1080271700.0,3529206500.0,5.0,1460.0
20,66.0,51914.0,32.0,64.0,903823940.0,3458845400.0,8.0,64000.0
21,66.0,51914.0,32.0,64.0,903823940.0,3458845400.0,8.0,64000.0
22,54.0,19992.0,20.0,64.0,3458845400.0,903823940.0,5.0,513.0
23,97.0,19993.0,63.0,64.0,3458845400.0,903823940.0,5.0,513.0
24,73.0,51915.0,39.0,64.0,903823940.0,3458845400.0,5.0,63957.0
25,259.0,19994.0,225.0,64.0,3458845400.0,903823940.0,5.0,513.0
26,896.0,51916.0,862.0,64.0,903823940.0,3458845700.0,5.0,63752.0
27,380.0,19995.0,346.0,64.0,3458845700.0,903824830.0,5.0,509.0
28,113.0,51917.0,79.0,64.0,903824830.0,3458846000.0,5.0,63426.0
29,139.0,19996.0,105.0,64.0,3458846000.0,903824900.0,5.0,509.0
30,347.0,51918.0,313.0,64.0,903824900.0,3458846000.0,5.0,63341.0
31,763.0,19997.0,729.0,64.0,3458846000.0,903825150.0,5.0,508.0
32,60.0,51919.0,20.0,64.0,903825150.0,3458846700.0,5.0,62632.0
33,91.0,51920.0,57.0,64.0,903825150.0,3458846700.0,5.0,62632.0
34,54.0,19998.0,20.0,64.0,3458846700.0,903825200.0,5.0,0.0
35,66.0,62205.0,32.0,64.0,918322.0,1841283800.0,8.0,64000.0
36,66.0,62205.0,32.0,64.0,918322.0,1841283800.0,8.0,64000.0
37,54.0,27350.0,20.0,64.0,1841283800.0,918323.0,5.0,1026.0
38,101.0,27351.0,67.0,64.0,1841283800.0,918323.0,5.0,1026.0
39,73.0,62206.0,39.0,64.0,918323.0,1841283800.0,5.0,63953.0
40,54.0,27352.0,20.0,64.0,1841283800.0,918342.0,5.0,1026.0
41,306.0,27353.0,272.0,64.0,1841283800.0,918342.0,5.0,1026.0
42,900.0,62207.0,866.0,64.0,918342.0,1841284100.0,5.0,63701.0
43,54.0,27354.0,20.0,64.0,1841284100.0,919188.0,5.0,1023.0
44,372.0,27355.0,338.0,64.0,1841284100.0,919188.0,5.0,1023.0
45,105.0,62208.0,71.0,64.0,919188.0,1841284400.0,5.0,63383.0
46,54.0,27356.0,20.0,64.0,1841284400.0,919239.0,5.0,1022.0
47,140.0,27357.0,106.0,64.0,1841284400.0,919239.0,5.0,1022.0
48,345.0,62209.0,311.0,64.0,919239.0,1841284500.0,5.0,63297.0
49,54.0,27358.0,20.0,64.0,1841284500.0,919530.0,5.0,1021.0
50,754.0,27359.0,720.0,64.0,1841284500.0,919530.0,5.0,1021.0
51,60.0,62210.0,20.0,64.0,919530.0,1841285200.0,5.0,62597.0
52,85.0,62211.0,51.0,64.0,919530.0,1841285200.0,5.0,62597.0
53,54.0,27360.0,20.0,64.0,1841285200.0,919561.0,5.0,1021.0
54,120.0,27361.0,86.0,64.0,1841285200.0,919561.0,5.0,1021.0
55,60.0,62212.0,20.0,64.0,919561.0,1841285200.0,5.0,64000.0
56,92.0,27362.0,58.0,64.0,1841285200.0,919561.0,5.0,1021.0
57,60.0,62213.0,20.0,64.0,919561.0,1841285200.0,5.0,63962.0
58,54.0,27364.0,20.0,64.0,1841285200.0,919561.0,5.0,1021.0
59,60.0,62215.0,20.0,64.0,919561.0,1841285200.0,5.0,63962.0
60,60.0,62271.0,20.0,64.0,919561.0,1841285200.0,5.0,0.0
61,62.0,0.0,28.0,64.0,1087829500.0,3042647300.0,7.0,5840.0
62,62.0,0.0,28.0,64.0,1087829500.0,3042647300.0,7.0,5840.0
63,54.0,43134.0,20.0,64.0,3042647300.0,1087829500.0,5.0,64240.0
64,122.0,43135.0,88.0,64.0,3042647300.0,1087829500.0,5.0,64240.0
65,60.0,12057.0,20.0,64.0,1087829500.0,3042647300.0,5.0,5840.0
66,54.0,43139.0,20.0,64.0,3042647300.0,1087829500.0,5.0,0.0
67,60.0,12058.0,20.0,64.0,1087829500.0,3042647300.0,5.0,5840.0
68,66.0,0.0,32.0,64.0,1083127600.0,3496945700.0,8.0,5840.0
69,66.0,0.0,32.0,64.0,1083127600.0,3496945700.0,8.0,5840.0
70,54.0,62269.0,20.0,64.0,3496945700.0,1083127600.0,5.0,512.0
71,122.0,62270.0,88.0,64.0,3496945700.0,1083127600.0,5.0,512.0
72,60.0,60418.0,20.0,64.0,1083127600.0,3496945700.0,5.0,1460.0
73,54.0,62272.0,20.0,64.0,3496945700.0,1083127600.0,5.0,0.0
74,60.0,60419.0,20.0,64.0,1083127600.0,3496945700.0,5.0,1460.0
75,66.0,0.0,32.0,64.0,1089060400.0,876057500.0,8.0,5840.0
76,66.0,0.0,32.0,64.0,1089060400.0,876057500.0,8.0,5840.0
77,54.0,4244.0,20.0,64.0,876057500.0,1089060400.0,5.0,1026.0
78,541.0,4245.0,507.0,64.0,876057500.0,1089060400.0,5.0,1026.0
79,60.0,25877.0,20.0,64.0,1089060400.0,876058000.0,5.0,1728.0
80,54.0,4246.0,20.0,64.0,876058000.0,1089060400.0,5.0,0.0
81,60.0,25878.0,20.0,64.0,1089060400.0,876058000.0,5.0,1728.0
82,66.0,0.0,32.0,64.0,1091782300.0,228795950.0,8.0,5840.0
83,66.0,0.0,32.0,64.0,1091782300.0,228795950.0,8.0,5840.0
84,54.0,5757.0,20.0,64.0,228795950.0,1091782300.0,5.0,255.0
85,122.0,5758.0,88.0,64.0,228795950.0,1091782300.0,5.0,255.0
86,60.0,40260.0,20.0,64.0,1091782300.0,228796020.0,5.0,1460.0
87,54.0,5759.0,20.0,64.0,228796020.0,1091782300.0,5.0,0.0
88,60.0,40261.0,20.0,64.0,1091782300.0,228796020.0,5.0,1460.0
89,66.0,24855.0,32.0,64.0,2603057200.0,2742245600.0,8.0,64000.0
90,66.0,24855.0,32.0,64.0,2603057200.0,2742245600.0,8.0,64000.0
91,54.0,9188.0,20.0,64.0,2742245600.0,2603057200.0,5.0,1026.0
92,97.0,9189.0,63.0,64.0,2742245600.0,2603057200.0,5.0,1026.0
93,73.0,24856.0,39.0,64.0,2603057200.0,2742245600.0,5.0,63957.0
94,259.0,9190.0,225.0,64.0,2742245600.0,2603057200.0,5.0,1026.0
95,896.0,24857.0,862.0,64.0,2603057200.0,2742246000.0,5.0,63752.0
96,380.0,9191.0,346.0,64.0,2742246000.0,2603058000.0,5.0,1023.0
97,113.0,24858.0,79.0,64.0,2603058000.0,2742246100.0,5.0,63426.0
98,139.0,9192.0,105.0,64.0,2742246100.0,2603058000.0,5.0,1022.0
99,347.0,24859.0,313.0,64.0,2603058000.0,2742246400.0,5.0,63341.0
100,715.0,9193.0,681.0,64.0,2742246400.0,2603058200.0,5.0,1021.0
101,60.0,24860.0,20.0,64.0,2603058200.0,2742247000.0,5.0,62680.0
102,91.0,24861.0,57.0,64.0,2603058200.0,2742247000.0,5.0,62680.0
103,54.0,9194.0,20.0,64.0,2742247000.0,2603058200.0,5.0,0.0
104,66.0,0.0,32.0,64.0,1085509600.0,735463360.0,8.0,5840.0
105,66.0,0.0,32.0,64.0,1085509600.0,735463360.0,8.0,5840.0
106,54.0,58784.0,20.0,64.0,735463360.0,1085509600.0,5.0,1028.0
107,122.0,58785.0,88.0,64.0,735463360.0,1085509600.0,5.0,1028.0
108,60.0,19218.0,20.0,64.0,1085509600.0,735463400.0,5.0,1460.0
109,54.0,58786.0,20.0,64.0,735463400.0,1085509600.0,5.0,0.0
110,60.0,19219.0,20.0,64.0,1085509600.0,735463400.0,5.0,1460.0
111,66.0,28842.0,32.0,64.0,3432858000.0,2671105000.0,8.0,64000.0
112,66.0,28842.0,32.0,64.0,3432858000.0,2671105000.0,8.0,64000.0
113,54.0,54909.0,20.0,64.0,2671105000.0,3432858000.0,5.0,1026.0
114,97.0,54910.0,63.0,64.0,2671105000.0,3432858000.0,5.0,1026.0
115,73.0,28843.0,39.0,64.0,3432858000.0,2671105000.0,5.0,63957.0
116,259.0,54911.0,225.0,64.0,2671105000.0,3432858000.0,5.0,1026.0
117,896.0,28844.0,862.0,64.0,3432858000.0,2671105300.0,5.0,63752.0
118,380.0,54912.0,346.0,64.0,2671105300.0,3432859000.0,5.0,1023.0
119,113.0,28845.0,79.0,64.0,3432859000.0,2671105500.0,5.0,63426.0
120,139.0,54913.0,105.0,64.0,2671105500.0,3432859000.0,5.0,1022.0
121,347.0,28846.0,313.0,64.0,3432859000.0,2671105800.0,5.0,63341.0
122,731.0,54914.0,697.0,64.0,2671105800.0,3432859400.0,5.0,1021.0
123,60.0,28847.0,20.0,64.0,3432859400.0,2671106300.0,5.0,62664.0
124,91.0,28848.0,57.0,64.0,3432859400.0,2671106300.0,5.0,62664.0
125,54.0,54915.0,20.0,64.0,2671106300.0,3432859400.0,5.0,0.0
126,66.0,35559.0,32.0,64.0,3475071200.0,494133540.0,8.0,64000.0
127,66.0,35559.0,32.0,64.0,3475071200.0,494133540.0,8.0,64000.0
128,54.0,41786.0,20.0,64.0,494133540.0,3475071200.0,5.0,8212.0
129,97.0,41787.0,63.0,64.0,494133540.0,3475071200.0,5.0,8212.0
130,73.0,35560.0,39.0,64.0,3475071200.0,494133570.0,5.0,63957.0
131,54.0,41788.0,20.0,64.0,494133570.0,3475071200.0,5.0,8212.0
132,259.0,41789.0,225.0,64.0,494133570.0,3475071200.0,5.0,8212.0
133,896.0,35561.0,862.0,64.0,3475071200.0,494133800.0,5.0,63752.0
134,380.0,41790.0,346.0,64.0,494133800.0,3475072000.0,5.0,8209.0
135,113.0,35562.0,79.0,64.0,3475072000.0,494134100.0,5.0,63426.0
136,139.0,41791.0,105.0,64.0,494134100.0,3475072000.0,5.0,8208.0
137,347.0,35563.0,313.0,64.0,3475072000.0,494134200.0,5.0,63341.0
138,54.0,41792.0,20.0,64.0,494134200.0,3475072500.0,5.0,8207.0
139,715.0,41793.0,681.0,64.0,494134200.0,3475072500.0,5.0,8207.0
140,715.0,41794.0,681.0,64.0,494134200.0,3475072500.0,5.0,8207.0
141,66.0,35564.0,32.0,64.0,3475072500.0,494134850.0,8.0,62680.0
142,91.0,35565.0,57.0,64.0,3475072500.0,494134850.0,5.0,62680.0
143,54.0,41795.0,20.0,64.0,494134850.0,3475072500.0,5.0,0.0
144,66.0,0.0,32.0,64.0,1099048400.0,2541004800.0,8.0,5840.0
145,66.0,0.0,32.0,64.0,1099048400.0,2541004800.0,8.0,5840.0
146,54.0,28837.0,20.0,64.0,2541004800.0,1099048400.0,5.0,1026.0
147,253.0,28838.0,219.0,64.0,2541004800.0,1099048400.0,5.0,1026.0
148,60.0,64858.0,20.0,64.0,1099048400.0,2541005000.0,5.0,1728.0
149,54.0,28839.0,20.0,64.0,2541005000.0,1099048400.0,5.0,0.0
150,60.0,64859.0,20.0,64.0,1099048400.0,2541005000.0,5.0,1728.0
151,74.0,0.0,40.0,64.0,1105486200.0,2010844000.0,10.0,5792.0
152,74.0,0.0,40.0,64.0,1105486200.0,2010844000.0,10.0,5792.0
153,66.0,20836.0,32.0,64.0,2010844000.0,1105486200.0,8.0,502.0
154,335.0,20837.0,301.0,64.0,2010844000.0,1105486200.0,8.0,502.0
155,66.0,47830.0,32.0,64.0,1105486200.0,2010844300.0,8.0,1716.0
156,66.0,20838.0,32.0,64.0,2010844300.0,1105486200.0,8.0,502.0
157,66.0,47831.0,32.0,64.0,1105486200.0,2010844300.0,8.0,1716.0
158,66.0,47832.0,32.0,64.0,1105486200.0,2010844300.0,8.0,1716.0
159,66.0,50594.0,32.0,64.0,2451674000.0,3730882000.0,8.0,64000.0
160,66.0,50594.0,32.0,64.0,2451674000.0,3730882000.0,8.0,64000.0
161,54.0,30436.0,20.0,64.0,3730882000.0,2451674000.0,5.0,1026.0
162,97.0,30437.0,63.0,64.0,3730882000.0,2451674000.0,5.0,1026.0
163,73.0,50595.0,39.0,64.0,2451674000.0,3730882000.0,5.0,63957.0
164,259.0,30438.0,225.0,64.0,3730882000.0,2451674000.0,5.0,1026.0
165,896.0,50596.0,862.0,64.0,2451674000.0,3730882300.0,5.0,63752.0
166,380.0,30439.0,346.0,64.0,3730882300.0,2451675100.0,5.0,1023.0
167,113.0,50597.0,79.0,64.0,2451675100.0,3730882600.0,5.0,63426.0
168,139.0,30440.0,105.0,64.0,3730882600.0,2451675100.0,5.0,1022.0
169,347.0,50598.0,313.0,64.0,2451675100.0,3730882800.0,5.0,63341.0
170,715.0,30441.0,681.0,64.0,3730882800.0,2451675400.0,5.0,1021.0
171,60.0,50599.0,20.0,64.0,2451675400.0,3730883300.0,5.0,62680.0
172,91.0,50600.0,57.0,64.0,2451675400.0,3730883300.0,5.0,62680.0
173,54.0,30442.0,20.0,64.0,3730883300.0,2451675400.0,5.0,0.0
174,66.0,0.0,32.0,64.0,1091723100.0,4203486500.0,8.0,5840.0
175,66.0,0.0,32.0,64.0,1091723100.0,4203486500.0,8.0,5840.0
176,54.0,65506.0,20.0,64.0,4203486500.0,1091723100.0,5.0,512.0
177,365.0,65507.0,331.0,64.0,4203486500.0,1091723100.0,5.0,512.0
178,60.0,33836.0,20.0,64.0,1091723100.0,4203487000.0,5.0,1728.0
179,54.0,65508.0,20.0,64.0,4203487000.0,1091723100.0,5.0,0.0
180,60.0,33837.0,20.0,64.0,1091723100.0,4203487000.0,5.0,1728.0
181,74.0,0.0,40.0,64.0,1101786400.0,4064325000.0,10.0,5792.0
182,74.0,0.0,40.0,64.0,1101786400.0,4064325000.0,10.0,5792.0
183,66.0,17842.0,32.0,64.0,4064325000.0,1101786400.0,8.0,7300.0
184,134.0,17843.0,100.0,64.0,4064325000.0,1101786400.0,8.0,7300.0
185,66.0,14243.0,32.0,64.0,1101786400.0,4064325000.0,8.0,1448.0
186,66.0,14244.0,32.0,64.0,1101786400.0,4064325000.0,8.0,1448.0
187,66.0,0.0,32.0,64.0,1106983000.0,1027511740.0,8.0,5840.0
188,66.0,0.0,32.0,64.0,1106983000.0,1027511740.0,8.0,5840.0
189,54.0,33810.0,20.0,64.0,1027511740.0,1106983000.0,5.0,255.0
190,263.0,33811.0,229.0,64.0,1027511740.0,1106983000.0,5.0,255.0
191,60.0,58117.0,20.0,64.0,1106983000.0,1027511940.0,5.0,1728.0
192,54.0,33812.0,20.0,64.0,1027511940.0,1106983000.0,5.0,0.0
193,60.0,58118.0,20.0,64.0,1106983000.0,1027511940.0,5.0,1728.0
194,74.0,0.0,40.0,64.0,1107287800.0,3398765300.0,10.0,5792.0
195,74.0,0.0,40.0,64.0,1107287800.0,3398765300.0,10.0,5792.0
196,66.0,55200.0,32.0,64.0,3398765300.0,1107287800.0,8.0,502.0
197,134.0,55201.0,100.0,64.0,3398765300.0,1107287800.0,8.0,502.0
198,66.0,1100.0,32.0,64.0,1107287800.0,3398765300.0,8.0,1448.0
199,66.0,1101.0,32.0,64.0,1107287800.0,3398765300.0,8.0,1448.0
200,66.0,0.0,32.0,64.0,1107926900.0,95144130.0,8.0,5840.0
201,66.0,0.0,32.0,64.0,1107926900.0,95144130.0,8.0,5840.0
202,54.0,57756.0,20.0,64.0,95144130.0,1107926900.0,5.0,255.0
203,122.0,57757.0,88.0,64.0,95144130.0,1107926900.0,5.0,255.0
204,60.0,17650.0,20.0,64.0,1107926900.0,95144190.0,5.0,1460.0
205,54.0,57764.0,20.0,64.0,95144190.0,1107926900.0,5.0,0.0
206,60.0,17651.0,20.0,64.0,1107926900.0,95144190.0,5.0,1460.0
207,74.0,0.0,40.0,64.0,1106790400.0,2451884500.0,10.0,5792.0
208,74.0,0.0,40.0,64.0,1106790400.0,2451884500.0,10.0,5792.0
209,66.0,56141.0,32.0,64.0,2451884500.0,1106790400.0,8.0,8.0
210,134.0,56142.0,100.0,64.0,2451884500.0,1106790400.0,8.0,8.0
211,66.0,39967.0,32.0,64.0,1106790400.0,2451884500.0,8.0,1448.0
212,66.0,56143.0,32.0,64.0,2451884500.0,1106790400.0,8.0,8.0
213,66.0,39968.0,32.0,64.0,1106790400.0,2451884500.0,8.0,1448.0
214,66.0,39969.0,32.0,64.0,1106790400.0,2451884500.0,8.0,1448.0
215,66.0,0.0,32.0,64.0,1109318800.0,3242127600.0,8.0,5840.0
216,66.0,0.0,32.0,64.0,1109318800.0,3242127600.0,8.0,5840.0
217,54.0,29143.0,20.0,64.0,3242127600.0,1109318800.0,5.0,513.0
218,122.0,29144.0,88.0,64.0,3242127600.0,1109318800.0,5.0,513.0
219,60.0,1911.0,20.0,64.0,1109318800.0,3242127600.0,5.0,1460.0
220,60.0,1912.0,20.0,64.0,1109318800.0,3242127600.0,5.0,1460.0
221,74.0,0.0,40.0,64.0,1121957100.0,1785084200.0,10.0,5792.0
222,74.0,0.0,40.0,64.0,1121957100.0,1785084200.0,10.0,5792.0
223,66.0,31070.0,32.0,64.0,1785084200.0,1121957100.0,8.0,502.0
224,340.0,31071.0,306.0,64.0,1785084200.0,1121957100.0,8.0,502.0
225,66.0,28428.0,32.0,64.0,1121957100.0,1785084400.0,8.0,1716.0
226,66.0,31072.0,32.0,64.0,1785084400.0,1121957100.0,8.0,502.0
227,66.0,28429.0,32.0,64.0,1121957100.0,1785084400.0,8.0,1716.0
228,66.0,28430.0,32.0,64.0,1121957100.0,1785084400.0,8.0,1716.0
229,74.0,0.0,40.0,64.0,2165726000.0,1125539000.0,10.0,65535.0
230,74.0,0.0,40.0,64.0,2165726000.0,1125539000.0,10.0,65535.0
231,66.0,34728.0,32.0,64.0,1125539000.0,2165726200.0,8.0,1460.0
232,413.0,34729.0,379.0,64.0,1125539000.0,2165726200.0,8.0,1460.0
233,66.0,58777.0,32.0,64.0,2165726200.0,1125539200.0,8.0,9.0
234,666.0,58778.0,632.0,64.0,2165726200.0,1125539200.0,8.0,9.0
235,71.0,58779.0,37.0,64.0,2165726700.0,1125539200.0,8.0,9.0
236,66.0,34730.0,32.0,64.0,1125539200.0,2165726700.0,8.0,1310.0
237,66.0,34731.0,32.0,64.0,1125539200.0,2165726700.0,8.0,1309.0
238,66.0,34732.0,32.0,64.0,1125539200.0,2165726700.0,8.0,1309.0
239,66.0,58780.0,32.0,64.0,2165726700.0,1125539200.0,8.0,9.0
240,66.0,34733.0,32.0,64.0,1125539200.0,2165726700.0,8.0,1309.0
241,74.0,0.0,40.0,64.0,1121879400.0,696902900.0,10.0,5792.0
242,74.0,0.0,40.0,64.0,1121879400.0,696902900.0,10.0,5792.0
243,66.0,34078.0,32.0,64.0,696902900.0,1121879400.0,8.0,128.0
244,558.0,34079.0,524.0,64.0,696902900.0,1121879400.0,8.0,128.0
245,66.0,22948.0,32.0,64.0,1121879400.0,696903400.0,8.0,1716.0
246,66.0,34080.0,32.0,64.0,696903400.0,1121879400.0,8.0,128.0
247,66.0,22949.0,32.0,64.0,1121879400.0,696903400.0,8.0,1716.0
248,66.0,22950.0,32.0,64.0,1121879400.0,696903400.0,8.0,1716.0
249,66.0,0.0,32.0,64.0,1124684700.0,3597379600.0,8.0,5840.0
250,66.0,0.0,32.0,64.0,1124684700.0,3597379600.0,8.0,5840.0
251,54.0,1657.0,20.0,64.0,3597379600.0,1124684700.0,5.0,255.0
252,122.0,1658.0,88.0,64.0,3597379600.0,1124684700.0,5.0,255.0
253,60.0,36729.0,20.0,64.0,1124684700.0,3597379600.0,5.0,1460.0
254,54.0,1659.0,20.0,64.0,3597379600.0,1124684700.0,5.0,0.0
255,60.0,36730.0,20.0,64.0,1124684700.0,3597379600.0,5.0,1460.0
256,66.0,0.0,32.0,64.0,1126270100.0,3140192500.0,8.0,5840.0
257,66.0,0.0,32.0,64.0,1126270100.0,3140192500.0,8.0,5840.0
258,54.0,104.0,20.0,64.0,3140192500.0,1126270100.0,5.0,1026.0
259,122.0,105.0,88.0,64.0,3140192500.0,1126270100.0,5.0,1026.0
260,60.0,22627.0,20.0,64.0,1126270100.0,3140192500.0,5.0,1460.0
261,54.0,109.0,20.0,64.0,3140192500.0,1126270100.0,5.0,0.0
262,60.0,22628.0,20.0,64.0,1126270100.0,3140192500.0,5.0,1460.0
263,66.0,50184.0,32.0,64.0,3465429800.0,2285575400.0,8.0,64000.0
264,66.0,50184.0,32.0,64.0,3465429800.0,2285575400.0,8.0,64000.0
265,54.0,21746.0,20.0,64.0,2285575400.0,3465429800.0,5.0,1026.0
266,97.0,21747.0,63.0,64.0,2285575400.0,3465429800.0,5.0,1026.0
267,73.0,50185.0,39.0,64.0,3465429800.0,2285575400.0,5.0,63957.0
268,259.0,21748.0,225.0,64.0,2285575400.0,3465429800.0,5.0,1026.0
269,896.0,50186.0,862.0,64.0,3465429800.0,2285575700.0,5.0,63752.0
270,380.0,21749.0,346.0,64.0,2285575700.0,3465430500.0,5.0,1023.0
271,113.0,50187.0,79.0,64.0,3465430500.0,2285576000.0,5.0,63426.0
272,139.0,21750.0,105.0,64.0,2285576000.0,3465430800.0,5.0,1022.0
273,347.0,50188.0,313.0,64.0,3465430800.0,2285576200.0,5.0,63341.0
274,731.0,21751.0,697.0,64.0,2285576200.0,3465431000.0,5.0,1021.0
275,60.0,50189.0,20.0,64.0,3465431000.0,2285576700.0,5.0,62664.0
276,91.0,50190.0,57.0,64.0,3465431000.0,2285576700.0,5.0,62664.0
277,54.0,21752.0,20.0,64.0,2285576700.0,3465431000.0,5.0,0.0
278,66.0,0.0,32.0,64.0,1126957700.0,3436640500.0,8.0,5840.0
279,66.0,0.0,32.0,64.0,1126957700.0,3436640500.0,8.0,5840.0
280,54.0,61782.0,20.0,64.0,3436640500.0,1126957700.0,5.0,1026.0
281,122.0,61783.0,88.0,64.0,3436640500.0,1126957700.0,5.0,1026.0
282,60.0,56920.0,20.0,64.0,1126957700.0,3436640500.0,5.0,1460.0
283,54.0,61784.0,20.0,64.0,3436640500.0,1126957700.0,5.0,0.0
284,60.0,56921.0,20.0,64.0,1126957700.0,3436640500.0,5.0,1460.0
285,66.0,24937.0,32.0,64.0,851934400.0,2743804200.0,8.0,64000.0
286,66.0,24937.0,32.0,64.0,851934400.0,2743804200.0,8.0,64000.0
287,54.0,13582.0,20.0,64.0,2743804200.0,851934400.0,5.0,1026.0
288,97.0,13583.0,63.0,64.0,2743804200.0,851934400.0,5.0,1026.0
289,73.0,24938.0,39.0,64.0,851934400.0,2743804400.0,5.0,63957.0
290,259.0,13584.0,225.0,64.0,2743804400.0,851934400.0,5.0,1026.0
291,896.0,24939.0,862.0,64.0,851934400.0,2743804400.0,5.0,63752.0
